Id,SalePrice
2072,153345.179566658
2073,131905.0017334312
2074,183850.19375596443
2075,153256.1522659071
2076,115772.04991772765
2077,148656.17133789865
2078,124472.53455140535
2079,137291.5435429374
2080,117875.92330563719
2081,129529.80625627936
2082,120684.04764674016
2083,149725.24403853613
2084,105101.3889586232
2085,114978.73180599636
2086,125301.60319806043
2087,128483.50394793757
2088,102028.76382700475
2089,77867.17305384931
2090,124089.35896170487
2091,106944.69174003165
2092,123714.1734387117
2093,120346.1806468521
2094,113873.44467634706
2095,145198.2253362264
2096,88158.38933527427
2097,100859.95446204358
2098,152191.50296934968
2099,51977.880909585874
2100,77828.36008375045
2101,112588.77780218361
2102,132064.5279596906
2103,105285.39636546405
2104,143660.28394579404
2105,128734.27827835658
2106,68833.59013108388
2107,182676.98718823798
2108,118300.69202648786
2109,111370.15219381696
2110,132159.71980275822
2111,139535.43958904003
2112,138933.73766400528
2113,122473.82498886567
2114,125946.03301561206
2115,157412.30733962604
2116,111798.50691594298
2117,152092.27193378023
2118,122457.06491217716
2119,111064.92431897022
2120,116348.04863850487
2121,96940.07391677778
2122,109920.59048541366
2123,82393.35908630461
2124,158840.26088076862
2125,130146.22420997899
2126,152945.44325412184
2127,167091.1800185015
2128,127018.40925281768
2129,96489.03014406419
2130,132684.5935495749
2131,144196.7235453017
2132,113803.34642348588
2133,121159.73691708074
2134,125119.00474240744
2135,98553.35913442151
2136,81468.80373305321
2137,107362.20037473747
2138,133387.86994579853
2139,156066.44924812956
2140,138807.09604487097
2141,166544.04046018727
2142,124530.9527605599
2143,145736.99150474288
2144,127893.26709590986
2145,138148.12836910225
2146,175089.55902805322
2147,150727.9335506604
2148,136815.04344033578
2149,150792.04714639115
2150,228072.68839681146
2151,119492.76407613081
2152,175716.5683252482
2153,156015.19976496283
2154,105342.32346178767
2155,142314.0119733566
2156,248093.87735744705
2157,220290.78274816746
2158,235835.40471217973
2159,216799.13408268953
2160,185837.56648699034
2161,235163.79826641033
2162,373093.63141808915
2163,341610.53368317784
2164,252469.3890264179
2165,203740.90851297075
2166,156748.89756921792
2167,214279.33108835627
2168,193321.774074632
2169,196718.04992549043
2170,220766.90564696
2171,158664.16183040617
2172,134403.9803889975
2173,170690.06022043145
2174,222499.65252782087
2175,283913.80321238755
2176,302593.14374018775
2177,231773.41940131402
2178,216087.6194702767
2179,136509.22517629233
2180,208489.26075393442
2181,195029.28325442702
2182,225550.52253419676
2183,193272.19755356284
2184,118258.7430351935
2185,135786.6978175692
2186,142450.22387912672
2187,155642.2257851825
2188,156584.69183294862
2189,275614.46886327135
2190,82173.81838018718
2191,82587.10016352519
2192,87192.5325493227
2193,114651.78726150817
2194,100978.92231925551
2195,102151.24920737748
2196,109851.77195406202
2197,116405.33929295097
2198,156079.31345995792
2199,168836.63170176191
2200,152671.91594066657
2201,150032.10576467277
2202,214099.0033797441
2203,142701.13086044043
2204,174304.7027165856
2205,124993.9279243399
2206,137289.24325097413
2207,225531.38732154245
2208,269772.00742515025
2209,231977.03337657865
2210,119737.56482519465
2211,120972.48133464844
2212,122087.93270064749
2213,105159.31997205656
2214,138216.61796080484
2215,104017.88226054267
2216,148112.2860742324
2217,66707.23926852107
2218,71706.05235071154
2219,66547.00924992294
2220,60315.62058002366
2221,297905.9427438123
2222,268694.2491391478
2223,282939.9803426029
2224,211789.47750592217
2225,123546.85799845669
2226,176893.45402339322
2227,192862.88370842228
2228,267260.8589160177
2229,251739.11392914705
2230,151058.40950022245
2231,210441.39521386471
2232,174768.14796532964
2233,182600.7747127059
2234,240099.43974767384
2235,216824.5692959185
2236,249563.94690768133
2237,297762.79130200105
2238,200845.02518968916
2239,118421.24707766071
2240,158602.09452933547
2241,146403.84930946425
2242,124170.0154730755
2243,136811.9052980144
2244,105169.51479630006
2245,101089.62101291295
2246,146362.20347979286
2247,119072.32304133775
2248,119733.95160102389
2249,117320.57313807492
2250,129122.73376305198
2251,118601.03214087727
2252,180045.3500241014
2253,154854.93629749995
2254,183163.5655396452
2255,182775.85511144466
2256,177912.09138012966
2257,202767.1296531907
2258,159165.45419872671
2259,170687.05563641182
2260,159316.09131042723
2261,198022.54765676305
2262,217125.6993980891
2263,366812.37553855084
2264,468653.85636410984
2265,182327.10137005307
2266,317014.1135255557
2267,352467.43557553604
2268,455883.3656118055
2269,154406.45933942683
2270,197314.75970836927
2271,212140.7154531246
2272,198658.76110704156
2273,162000.02362566572
2274,178582.04468622012
2275,158472.9105473256
2276,186372.1236748408
2277,181769.83313416352
2278,152070.1432803946
2279,128687.23607702793
2280,120773.73551383009
2281,166538.07936837405
2282,188587.14138465002
2283,111239.00096605404
2284,118590.67039458292
2285,138276.33939076937
2286,123739.19599598473
2287,375630.9205734165
2288,278559.61602211674
2289,346421.41557297885
2290,454126.05271541147
2291,332688.36357844836
2292,435030.35792804876
2293,465324.69216311065
2294,390787.0415346891
2295,475362.8566210895
2296,280575.8440861343
2297,356142.24135405704
2298,335400.9139366251
2299,340634.63943744596
2300,326644.2835662174
2301,315570.6394370836
2302,248635.71252269918
2303,246704.01535753105
2304,255247.56229261318
2305,197168.44943876125
2306,189412.88370442155
2307,198700.91384914532
2308,223293.72544131702
2309,292783.8887944013
2310,214368.55584154234
2311,200690.939938689
2312,180867.6387086745
2313,172456.04341738895
2314,180738.97145455427
2315,181113.4478231816
2316,200032.91290188418
2317,189256.64011828473
2318,179441.24523307141
2319,183387.92981313294
2320,187087.40894542937
2321,237949.6611069763
2322,178896.7218912832
2323,198699.28864839787
2324,187361.0541422758
2325,213788.0898233594
2326,180016.0897056487
2327,200440.51604858137
2328,217898.43204310475
2329,193221.47070389113
2330,179978.85216819536
2331,337803.0446088744
2332,399889.5753174966
2333,315777.6325433708
2334,255339.59240264233
2335,287433.2676080699
2336,302765.18021201005
2337,200117.08270671684
2338,261540.00094688093
2339,218462.17050694206
2340,399789.6783146176
2341,207535.2495647556
2342,231491.61143166886
2343,224487.76034543623
2344,216242.95940805695
2345,234437.8103049761
2346,214895.49299648125
2347,197157.7270710589
2348,242217.95021474714
2349,177585.23212566104
2350,320029.3897415709
2351,257043.82250859047
2352,247986.88510033328
2353,230104.60270725907
2354,140531.3541260868
2355,147953.78357671536
2356,152558.7417828556
2357,188829.18971631568
2358,195680.2342781216
2359,138823.14353408373
2360,115959.34489691076
2361,142510.08029204578
2362,258386.2310605918
2363,136300.40006985547
2364,153494.06700807394
2365,216140.2779011251
2366,190897.647412501
2367,221460.18386008017
2368,214311.63106319925
2369,213787.36833909692
2370,163965.44539256147
2371,165259.56879301864
2372,187797.36876158917
2373,277928.5260420704
2374,315692.5477669019
2375,244964.50356924938
2376,260707.5038025767
2377,318823.69783966866
2378,143903.76858799355
2379,203427.58777929452
2380,152419.82083230364
2381,166302.51975817807
2382,207157.3019559979
2383,201507.71807737948
2384,238944.52798690647
2385,160205.23046706064
2386,133260.05606218096
2387,135385.58867645747
2388,108488.67614514235
2389,116934.59460715312
2390,145637.14297247803
2391,142192.9090849247
2392,112031.11082350959
2393,165230.42472293135
2394,143456.0590096729
2395,205279.95868527642
2396,146493.12961328487
2397,212980.3399497422
2398,132385.45849088934
2399,68411.45793281155
2400,68598.65955902911
2401,116958.0490417805
2402,137553.58541164538
2403,146599.05642676857
2404,155741.53564208414
2405,158519.9443485243
2406,135902.10326647302
2407,123675.56699696508
2408,142447.20098361975
2409,120508.2826502655
2410,179929.66198902627
2411,113558.35386732005
2412,153158.1605448227
2413,130534.62181515596
2414,161419.0961481852
2415,133142.4924387107
2416,127410.18186241775
2417,127919.03891104441
2418,130612.70564357075
2419,128986.07046280293
2420,120159.13109740092
2421,142960.51772504844
2422,108029.63142410362
2423,115729.5083137389
2424,169404.23505717973
2425,194442.77443327068
2426,127170.64740603587
2427,132277.53959567734
2428,181302.25094352502
2429,111278.20357261033
2430,131351.97966817243
2431,111763.50890764176
2432,145317.8849761283
2433,141703.6141374235
2434,137272.26171431236
2435,154110.0936080501
2436,104143.10343548602
2437,102961.02239861134
2438,119100.0840061404
2439,104824.44982568342
2440,127310.99285786567
2441,93669.42601160402
2442,96871.00483467068
2443,127038.94958425229
2444,131199.89283014357
2445,90532.15685785505
2446,129555.67604076563
2447,186060.69070471817
2448,133037.53007350842
2449,112885.5557392719
2450,155633.62461947172
2451,121810.18173640867
2452,190257.01920339503
2453,94209.43179180879
2454,119738.04395981607
2455,119760.18704587764
2456,131272.81713073552
2457,128591.56089341432
2458,127370.49008359062
2459,105111.19425005907
2460,139331.84442540107
2461,132047.2933862819
2462,132035.2300043108
2463,125210.8936136293
2464,168026.6122807519
2465,142097.9002550303
2466,119319.9625906502
2467,135276.03209737828
2468,88489.67346458387
2469,88492.21968755708
2470,199333.05597592518
2471,211603.14489685165
2472,162192.91805216458
2473,115883.77757116736
2474,77218.89553785537
2475,219793.63534428176
2476,118824.74562611137
2477,125657.31698297222
2478,155658.6644136851
2479,112425.35024856408
2480,158426.87628914087
2481,121949.6606068059
2482,127446.99504522514
2483,112092.38792096233
2484,123606.27795899016
2485,124831.31093449696
2486,154520.53074435965
2487,169299.28180085725
2488,164698.80856443595
2489,157896.63439192108
2490,143908.3552107151
2491,93223.94508375796
2492,189128.9364452213
2493,162618.43848290577
2494,152612.89239627073
2495,98777.82789066112
2496,229759.93934035147
2497,153639.03527803966
2498,105050.74564136229
2499,87640.87073838201
2500,118916.1755611985
2501,136760.15704231666
2502,145184.63189670097
2503,100368.09481473865
2504,173125.29804860338
2505,223545.66531904138
2506,247981.58433073337
2507,276766.7029411019
2508,249642.54882379522
2509,220020.14005283383
2510,219179.54578692734
2511,174058.8838947361
2512,209512.85020045014
2513,220633.79329663338
2514,278842.37236838334
2515,148651.25451469797
2516,175883.47026750812
2517,147848.4297286047
2518,151877.56492877088
2519,233615.72034799904
2520,216601.28598823008
2521,188580.42922948365
2522,220097.88505490264
2523,120432.9410354477
2524,134409.36899386358
2525,144972.87240915847
2526,136807.88202513347
2527,121305.82983990773
2528,123446.91176640392
2529,134056.73083186022
2530,129298.2067608461
2531,247048.36243229653
2532,224833.7840267277
2533,192215.47877298886
2534,235961.5099658295
2535,283791.94130887475
2536,233439.54993947517
2537,236043.66744519043
2538,185583.03286078025
2539,190319.39251182403
2540,180361.95558435877
2541,179546.22664327465
2542,162173.0557130241
2543,121465.34258412602
2544,118813.65774426662
2545,140260.37019520006
2546,125425.42717463302
2547,137638.13452178205
2548,149883.15832799324
2549,153326.17446642648
2550,695953.8018285695
2551,146765.30401994433
2552,127546.6427749528
2553,79347.01771365378
2554,95455.37447933489
2555,118587.26993933711
2556,94468.96102869937
2557,104103.25967756726
2558,135735.06300576846
2559,143473.6795093746
2560,150657.31764896016
2561,147518.8723092356
2562,139760.92328008218
2563,151444.81415345485
2564,186861.17148571304
2565,129379.50352772424
2566,161082.2279550226
2567,144093.1089099494
2568,197150.6703858459
2569,218752.9024309925
2570,118868.6591161759
2571,189472.67787218763
2572,155287.22880791183
2573,228684.2221021672
2574,308822.3894592759
2575,133545.74481177866
2576,120561.29359012868
2577,154287.38057873075
2578,82973.97099137295
2579,58577.89822868602
2580,84910.13740757619
2581,89541.8890700056
2582,97069.8122964749
2583,265593.5137681286
2584,177057.89561609214
2585,186655.91768543317
2586,216393.63959286615
2587,199301.38854355703
2588,147886.09400487388
2589,150086.18774834633
2590,202070.38780602827
2591,231654.0164254125
2592,211308.07862159362
2593,251681.66695382097
2594,181345.4739622877
2595,207165.66605908994
2596,274923.14420403127
2597,187687.49131604785
2598,272202.2892072669
2599,366287.9589744356
2600,147900.39783494885
2601,145309.90243508315
2602,88371.04286973272
2603,93369.64701361746
2604,91715.07542256717
2605,86016.15254784962
2606,143882.8318108066
2607,200429.42832112245
2608,197129.8783449901
2609,169759.80265627097
2610,106772.31814002685
2611,129120.99631731199
2612,157712.1257365125
2613,126198.06063942723
2614,122515.8703379001
2615,152196.0577358827
2616,143606.4037297231
2617,182447.85662483893
2618,197051.8240339787
2619,197213.3670662908
2620,182536.86050900482
2621,172903.240604614
2622,177159.29389192193
2623,236574.7968050704
2624,294422.4878357733
2625,291396.5514496879
2626,167876.6943862112
2627,167571.63969678292
2628,459046.15427554125
2629,499671.6565049774
2630,376574.0080511322
2631,473745.0725782839
2632,398390.0387110757
2633,309546.54556229216
2634,422210.4328584446
2635,162465.7519713818
2636,176374.1165053129
2637,182133.32938806564
2638,254050.81096767122
2639,190749.14216568533
2640,148667.47164848275
2641,105321.54210202378
2642,191740.74161756397
2643,108160.81719210281
2644,119151.73133338084
2645,111781.67024403725
2646,97657.0097841192
2647,106161.94269609568
2648,137980.3115076541
2649,154686.8736324788
2650,136322.30884944546
2651,139878.54521842662
2652,398353.74363815
2653,253100.60220515425
2654,258732.84335370862
2655,391961.77082247427
2656,318992.340201082
2657,351846.82780808397
2658,308723.94531601697
2659,306018.8467181893
2660,363443.8910125708
2661,358859.3011301676
2662,363635.39350009506
2663,282331.2418155947
2664,284051.92547390563
2665,331601.10820972425
2666,288952.27431378263
2667,173148.26019884172
2668,182173.3960794846
2669,184296.9640621893
2670,269932.46153190796
2671,187843.359837878
2672,197096.77636585548
2673,196521.82309092794
2674,190548.30697768278
2675,174533.6155472833
2676,192850.199797151
2677,196524.44071135996
2678,243404.29480660247
2679,277621.67235834483
2680,289883.12028280715
2681,394216.8058847881
2682,304850.93684187357
2683,485108.9397093133
2684,317753.19045649143
2685,321353.1279813085
2686,245735.97848764597
2687,293813.99236708344
2688,216179.14904425436
2689,209460.11212613594
2690,395884.78645038774
2691,187318.46524327883
2692,143585.69804685315
2693,202289.62965560457
2694,139963.98904945827
2695,189991.59798675324
2696,183385.9797810179
2697,183736.88174537287
2698,192738.5077848362
2699,175815.70840474332
2700,158343.5360934489
2701,149683.49539834942
2702,115534.87706171657
2703,130439.24678943833
2704,141389.46185093466
2705,116012.35293631013
2706,109043.36911201573
2707,121584.5851964471
2708,129090.88423226851
2709,104789.1077096557
2710,124259.53242337068
2711,254649.74400522315
2712,378895.8493710375
2713,165323.7180539264
2714,150387.7285328315
2715,167551.5791323797
2716,148984.47151956632
2717,190987.68399348957
2718,214028.8815200517
2719,153735.38355299536
2720,172804.42374235642
2721,129446.8642510309
2722,161484.05562077524
2723,144471.20991098753
2724,125290.68656211
2725,126917.01567563716
2726,147912.86718766706
2727,180401.83671928846
2728,180040.8871285693
2729,146402.1975595315
2730,146861.77374980724
2731,127046.88176463709
2732,131075.29478510216
2733,155733.32951857426
